"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1847566222982074493","Sat Oct 19 09:11:28 +0000 2024","9","Atasi Masalah Modal Pramono Akan Siapkan Dana Hibah untuk UMKM Calon Gubernur Jakarta Pramono Anung mengatakan akan memberikan dana hibah bagi para pedagang dan UMKM di Jakarta. Jawaban itu diberikan oleh Pramono setelah mendengar keluhan dari pedagang Pasar Munjul Jakarta. https://t.co/DA2DbubJ5W","1847566222982074493","https://pbs.twimg.com/ext_tw_video_thumb/1847566184771964931/pu/img/IMYbaqkSvyT1lr6N.jpg","","in","Jakarta, Indonesia","0","1","10","https://x.com/Mata_Netizen62/status/1847566222982074493","817971930103828480","Mata_Netizen62"
"1847230651482919338","Sat Oct 19 09:09:55 +0000 2024","1","@Anak__Ogi @AntoniusCDN @Cintada16 @denni_sauya @03__nakula @HumorJonTampan @NgkongRoses @ruhulanakgaul @seruanhl @Urrangawak @kenhans03 Daerah yg lo pegang noh lebih parah stuntingnya @ridwankamil Aah capek deh. Sekelas camat malah nyagub. Turun level banget gubernur Jakarta kota tercinta gw yg dibilang kampungan sama si kamil gak tau diri ini. #persija","1847565832957940198","","Anak__Ogi","in","","0","0","0","https://x.com/B34Rf16ht3R/status/1847565832957940198","1513465446779211781","B34Rf16ht3R"
"1847564035191124235","Sat Oct 19 09:02:46 +0000 2024","2","Komunitas Paguyuban Warga Jakarta Asal Jawa Tengah KASMARAN yang dipimpin oleh Leles Sudarmanto bertemu dengan calon gubernur Mas Pram di Joglo Wong Jateng Condet Balekambang Jakarta Timur Sabtu (19/10). https://t.co/4Z5jyeRE23","1847564035191124235","https://pbs.twimg.com/media/GaPdrwLaoAAdVQz.jpg","","in","Indonesia","0","1","0","https://x.com/iina_surbakti/status/1847564035191124235","992673313141899264","iina_surbakti"
"1847551150738063585","Sat Oct 19 08:11:34 +0000 2024","0","Hari Pertama Kerja Pj. Gubernur Teguh Tinjau Kesiapan Pelantikan Presiden dan Wakil Presiden: Pj. Gubernur DKI Jakarta Teguh Setyabudi langsung tancap gas sejak hari pertama kerja Jumat (18/10). https://t.co/2oYYXZJayJ https://t.co/zi2pD4qAzu","1847551150738063585","https://pbs.twimg.com/media/GaPR-0EaAAAzbHQ.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1847551150738063585","55507370","tvOneNews"
"1847550564059463904","Sat Oct 19 08:09:14 +0000 2024","18","Mendapat banyak keluhan terkait banyaknya penyandang disabilitas yang tak punya modal Pak Pram berjanji memberikan dana hibah untuk modal kerja disabilitas jika terpilih sebagai Gubernur Jakarta. Pramono Anung - Rano Karno menyala. #JakartaMenyala #PrakarUntukJakarta https://t.co/WFoGF8DH63","1847550564059463904","https://pbs.twimg.com/media/GaPRcHkbUAEBoNK.jpg","","in","Indonesia","0","4","22","https://x.com/seruanhl/status/1847550564059463904","1174287141909590017","seruanhl"
"1847548857703411869","Sat Oct 19 08:02:28 +0000 2024","3","Calon Gubernur nomor urut 1 Ridwan Kamil (RK) menyambangi pelaku UMKM di Cempaka Baru Jakarta Pusat pada Sabtu (19/10) pagi. Dalam kunjungannya RK mengingatkan agar pelaku UMKM tidak menjadi korban pinjaman online (pinjol). #detikcom https://t.co/LBg71EkJwh","1847548857703411869","https://pbs.twimg.com/ext_tw_video_thumb/1847548828951379968/pu/img/I3mE7gD4H2H3EpaR.jpg","","in","","0","0","0","https://x.com/detikcom/status/1847548857703411869","69183155","detikcom"
"1847546056944537727","Sat Oct 19 07:51:20 +0000 2024","1","Program Benyamin S Award yang diusung oleh pasangan calon Gubernur dan Wakil Gubernur DKI Jakarta Pramono Anung dan Rano Karno dalam Pilkada 2024 dinilai sebagai langkah ideal untuk mengubah Jakarta menjadi Kota Global. #JakartaMenyala https://t.co/MpiE4FEuX1","1847546056944537727","https://pbs.twimg.com/media/GaPNWRFbUAUgHKE.jpg","","in","","0","0","0","https://x.com/Ganjarfor_ri/status/1847546056944537727","1691672652929445888","Ganjarfor_ri"
"1847545108499222983","Sat Oct 19 07:47:34 +0000 2024","0","Hadiri Pelantikan Pj Gubernur DKI Jakarta Pj Wali Kota Malang Iwan Kurniawan: Beliau Sangat Kompeten https://t.co/3QmRAMpcpR","1847545108499222983","","","in","Malang","0","0","0","https://x.com/aboutmalang_com/status/1847545108499222983","1668262273561817092","aboutmalang_com"
"1847544664326279424","Sat Oct 19 07:45:48 +0000 2024","4","Pemerintah sudah semestinya hadir untuk memfasilitasi para penyandang disabilitas. Mas Pram berjanji untuk menambah Jumlah SLB di Jakarta Utara jika terpilih menjadi Gubernur Daerah Khusus Jakarta. #JakartaMenyala #PrakarUntukJakarta Skandal Exhuma Risma Yahya Sinwar https://t.co/YeGvSeo893","1847544664326279424","https://pbs.twimg.com/ext_tw_video_thumb/1847544610090078208/pu/img/BTqMzfOUvCtecW7b.jpg","","in","Indonesia","0","0","1","https://x.com/Muhayya__/status/1847544664326279424","1404050771637784578","Muhayya__"
"1847540860906623005","Sat Oct 19 07:30:41 +0000 2024","131","Isu baru penting untuk diketahui warga Jakarta. Skenario Jokowi jadikan Kaesang wakil gubernur Jakarta. Ridwan Kamil hny sementara ditengah jalan akan ditarik jadi menteri. Warga Jakarta akan dipermainkan lagi. https://t.co/WwOriqMCqO","1847540860906623005","https://pbs.twimg.com/ext_tw_video_thumb/1847540797555822592/pu/img/KLBzBWZh9VbDAj6S.jpg","","in","Indonesia","4","25","72","https://x.com/Anak__Ogi/status/1847540860906623005","1356517931887120384","Anak__Ogi"
"1847540552847544345","Sat Oct 19 07:29:28 +0000 2024","7","Calon gubernur Jakarta nomor urut 3 Pramono Anung menjanjikan dana hibah kepada pelaku Usaha Mikro Kecil dan Menengah (UMKM) jika terpilih pada Pilkada Jakarta 2024. #JakartaMenyala #PrakarUntukJakarta https://t.co/37aUUIYx4c","1847540552847544345","https://pbs.twimg.com/ext_tw_video_thumb/1847540505401577472/pu/img/mNfnmOnsP_lijGnt.jpg","","in","Pontianak, Indonesia","0","0","8","https://x.com/Sukapuring/status/1847540552847544345","2400850110","Sukapuring"
"1847538871829221573","Sat Oct 19 07:22:47 +0000 2024","5","*Ucapan Selamat Ulang Tahun Pak Prabowo dari Mas Pram* Calon Gubernur Jakarta Pramono Anung menyampaikan ucapan selamat ulang tahun kepada Presiden terpilih Prabowo Subianto. #JakartaMenyala #PrakarUntukJakarta @pramonoanung https://t.co/XJ5IjJ7bFK","1847538871829221573","https://pbs.twimg.com/ext_tw_video_thumb/1847538852686381056/pu/img/TrTFsfBFbRDyA30N.jpg","","in","Pontianak, Indonesia","0","0","4","https://x.com/Sukapuring/status/1847538871829221573","2400850110","Sukapuring"
"1847538175104995771","Sat Oct 19 07:20:01 +0000 2024","6","Calon Gubernur Daerah Khusus Jakarta Pramono Anung mengucapkan selamat ulang tahun kepada pak Prabowo. Semoga sehat selalu. Mas Pramono - Bang Rano #JakartaMenyala #PrakarUntukJakarta ____ HebohBanget Hercules Gopay Agatha Christie Indah G Anies Skandal https://t.co/ShmcIOP9vi","1847538175104995771","https://pbs.twimg.com/media/GaPGLcnbAAA-jy4.jpg","","in","Jakarta Selatan, DKI Jakarta","1","2","3","https://x.com/Eil_Thia/status/1847538175104995771","1155017139671031809","Eil_Thia"
"1847537193050579243","Sat Oct 19 07:16:07 +0000 2024","0","Karena Ngak Becus Memimpin Jakarta.. akhirnya Heru Budi Di BERHENTIKAN DARI PJ. GUBERNUR JKT. Byk persoalan Jkt yg tdk pernah selesai oleh Pj. Heru namun APBD Jkt malah Habis. spt Persoalan Banjir Kemacetan hingga Polusi udara. Byk HASIL KERJA ANIES YG DI RUSAK warga marah https://t.co/GxdJ2SdDnH","1847537193050579243","https://pbs.twimg.com/media/GaPFP9NakAAepI8.jpg","","in","","0","1","0","https://x.com/ahadnet392613/status/1847537193050579243","1682977897366298624","ahadnet392613"
"1847534573250630080","Sat Oct 19 07:05:42 +0000 2024","5"," Becanda... Becanda Bapak ih Pinter banget ya ngomongnya Klo semisal ABG tuh...bisa bikin auto terkewer2 Tapi ini pemilihan gubernur Jd ga bisa klo cm janji2 setinggi langit deh.. Aplg warga Jakarta mestinya kan paham mana yg masuk akal mana yg tidak https://t.co/sPuAtoYlpw","1847534573250630080","https://pbs.twimg.com/ext_tw_video_thumb/1847534485774225408/pu/img/r_MR6rES-q4ljMm-.jpg","","in","","0","1","5","https://x.com/Jelli_cent/status/1847534573250630080","2669430458","Jelli_cent"
"1847533954402046406","Sat Oct 19 07:03:14 +0000 2024","0","Disinggung Bangun Dinasti Politik Pramono Anung Ungkap Alasan Maju di Pilgub Jakarta 2024: Calon Gubernur Jakarta Pramono Anung merespons tudingan dinasti politik yang disematkan kepadanya belakangan waktu ini. https://t.co/gyKI2VB2Od https://t.co/M0oFOrQKiy","1847533954402046406","https://pbs.twimg.com/media/GaPCV2MbkAAQCYO.jpg","","in","Pulo Gadung, Indonesia","0","1","0","https://x.com/tvOneNews/status/1847533954402046406","55507370","tvOneNews"
"1847533432118923483","Sat Oct 19 07:01:10 +0000 2024","1","Mas Pram lagi nengokin warga Jakarta belanja masalah biar bisa dikelarin pas jadi Gubernur nanti. Yuk enyak babeh jangan lupa pilihnya Pram-Rano no. 3 buat Jakarta Menyala! #JakartaMenyala #PramRano #DoelAnakBetawi #Pilkada2024 #PilgubJakarta #Persija #Jakmania https://t.co/nUm0ZdvjjX","1847533432118923483","https://pbs.twimg.com/media/GaPB3ClakAADn6h.jpg","","in","","0","0","0","https://x.com/fahrialfariz_12/status/1847533432118923483","1526980312416518144","fahrialfariz_12"
"1847533136348868790","Sat Oct 19 06:59:59 +0000 2024","8","Pasangan calon gubernur dan calon wakil gubernur Jakarta Pramono Anung-Rano Karno berkomitmen memajukan kebudayaan Betawi. Keduanya menyatakan telah menyiapkan sejumlah program untuk mengangkat pamor kebudayaan suku asli Jakarta tersebut. #JakartaMenyala #PrakarUntukJakarta https://t.co/pdDAD4n19m","1847533136348868790","https://pbs.twimg.com/ext_tw_video_thumb/1847533117273456640/pu/img/-9NUH3HwRYvYgooc.jpg","","in","Pontianak, Indonesia","0","0","7","https://x.com/Sukapuring/status/1847533136348868790","2400850110","Sukapuring"
"1847532977070494079","Sat Oct 19 06:59:21 +0000 2024","4","Calon Gubernur Jakarta nomor urut 3 Pramono Anung berkolaborasi dengan konten kreator Ben Sumadiwiria. Dalam kesempatan itu Pramono Anung menjawab pertanyaan terkait pekerjaan yang diminati oleh Ben Sumadiwiria. Menurutnya untuk menjadi gubernur harus bisa adil untuk semua. https://t.co/cz4IuWfbNC","1847532977070494079","https://pbs.twimg.com/ext_tw_video_thumb/1847527206240800768/pu/img/fET8RJNn39SquknG.jpg","","in","Indonesia","0","0","1","https://x.com/PDI_Perjuangan/status/1847532977070494079","153407983","PDI_Perjuangan"
"1847530921945420087","Sat Oct 19 06:51:11 +0000 2024","6","Calon Gubernur Jakarta Pramono Anung berjanji akan menciptakan lapangan kerja bagi warga Jakarta dengan menggandeng pelaku industri kreatif. Menurutnya gedung-gedung kesenian di Jakarta dapat menjadi wadah bagi para pelaku seni dan industri kreatif mengembangkan ide gagasan dan https://t.co/PlF2qRs4vg","1847530921945420087","https://pbs.twimg.com/media/GaO_lRGbUAAbO1M.jpg","","in","","1","1","5","https://x.com/B3doel___/status/1847530921945420087","1351138416088510467","B3doel___"
"1847530197928858003","Sat Oct 19 06:48:19 +0000 2024","21","Praeses HKBP Distrik VIII DKI Jakarta Pdt. Bernard Manik menyambut kedatangan Calon Gubernur Jakarta No.3 Pramono Anung di Kantor HKBP Distrik VIII Jakarta Gedung Sopo Marpingkir HKBP Cakung Jaktim. Praeses Bernard Manik mengapresiasi langkah Mas Pram dalam menjaga nilai² https://t.co/MAxgPI9RG3","1847530197928858003","https://pbs.twimg.com/media/GaO-7GGbUAAqN8X.jpg","","in","🇮🇩","1","1","6","https://x.com/elsaday__/status/1847530197928858003","1316243860280889345","elsaday__"
"1847102823777161696","Sat Oct 19 06:46:08 +0000 2024","1","@OjolNyambi Sejak Jokowi menggunakan pencitraan Asemka untuk maju jadi Gubernur Jakarta saya sudah melihat kebusukan dan kepalsuan","1847529647778799972","","OjolNyambi","in","","0","0","0","https://x.com/StarBlack168/status/1847529647778799972","1481576122504871937","StarBlack168"
"1847529311844389039","Sat Oct 19 06:44:48 +0000 2024","4","Calon gubernur Jakarta nomor urut 3 @pramonoanung menjanjikan dana hibah kepada pelaku Usaha Mikro Kecil dan Menengah (UMKM) jika terpilih pada Pilkada Jakarta 2024. #JakartaMenyala #PrakarUntukJakarta https://t.co/7dEXEI2su9","1847529311844389039","https://pbs.twimg.com/media/GaO-HhvbUAE2dcz.jpg","","in","","0","0","4","https://x.com/breakingNEW_upd/status/1847529311844389039","1463720993176784901","breakingNEW_upd"
"1847528839213396310","Sat Oct 19 06:42:55 +0000 2024","0","Calon Gubernur Jakarta nomor urut 3 Pramono Anung mengutarakan janjinya untuk membangun Sekolah Luar Biasa (SLB) di Jakarta Utara jika menang Pilkada 2024. Adapun janji tersebut diutarakannya saat blusukan di daerah Koja. Pram Doel Jakarta Menyala #UntungnyaAdaPramDoel https://t.co/leXGDugr5e","1847528839213396310","https://pbs.twimg.com/media/GaO9r32akAAh660.jpg","","in","","0","0","0","https://x.com/Torrez_2006/status/1847528839213396310","1401752915803402240","Torrez_2006"
"1847528040819282132","Sat Oct 19 06:39:44 +0000 2024","1","Calon gubernur Jakarta Pramono Anung memberikan ucapan selamat ulang tahun kepada presiden terpilih Prabowo Subianto. Pramono berharap Prabowo dapat menjadi pemimpin amanah dan membawa Indonesia menjadi lebih maju #UntungnyaAdaPramDoel Mas Pram Bang Doel Jakarta Menyala https://t.co/4OIFg9VU6B","1847528040819282132","https://pbs.twimg.com/media/GaO89BtbUAEqVmk.jpg","","in","","0","0","1","https://x.com/Torrez_2006/status/1847528040819282132","1401752915803402240","Torrez_2006"
"1847527254752186646","Sat Oct 19 06:36:37 +0000 2024","0","Calon Gubernur Jakarta Pramono Anung mengatakan akan memberikan dana hibah bagi para pedagang dan UMKM di Jakarta. Jawaban itu diberikan oleh Pramono setelah mendengar keluhan dari pedagang Pasar Munjul Jakarta #UntungnyaAdaPramDoel Mas Pram Bang Doel Jakarta Menyala https://t.co/K2GTIUktqx","1847527254752186646","https://pbs.twimg.com/media/GaO8PybbEAAfa8t.jpg","","in","","0","0","0","https://x.com/Torrez_2006/status/1847527254752186646","1401752915803402240","Torrez_2006"
"1847526596485460385","Sat Oct 19 06:34:00 +0000 2024","0","Jadi gubernur Jakarta itu berat Bob.. Biar mas @pramonoanung saja. Ga sekedar bagi uang rumah mobil aplg smp nyuri uang pemerintah.. Itu kriminal maseeee Udah2 biar Mas Pram Bang Doel - kagak ribet dah Bikin rakyat Jakarta hidup lbh baik https://t.co/RCNOexxra4","1847526596485460385","https://pbs.twimg.com/ext_tw_video_thumb/1847526537375207425/pu/img/n3n6VRJFpssScg-0.jpg","","in","","0","0","0","https://x.com/Nasi_Bungkus212/status/1847526596485460385","1448884002186694658","Nasi_Bungkus212"
"1847526516751741392","Sat Oct 19 06:33:41 +0000 2024","5","Calon gubernur Jakarta nomor urut 3 @pramonoanung menjanjikan dana hibah kepada pelaku Usaha Mikro Kecil dan Menengah (UMKM) jika terpilih pada Pilkada Jakarta 2024. #JakartaMenyala #PrakarUntukJakarta https://t.co/zLftFQr6o1","1847526516751741392","https://pbs.twimg.com/media/GaO7k0kbUAQ_gz7.jpg","","in","","0","0","5","https://x.com/doctor__fabre/status/1847526516751741392","1227492565525491713","doctor__fabre"
"1847525959815352448","Sat Oct 19 06:31:28 +0000 2024","0","Program Benyamin S Award yang diusung pasangan calon gubernur dan calon wakil gubernur DKI Jakarta Pramono Anung dan Rano Karno dalam ajang Pilgub 2024 dinilai sebagai strategi yang ideal untuk menjadikan Jakarta sebagai Kota Global. #jakartamenyala #jakartam3nyala #pramdoel https://t.co/d224n5pz6U","1847525959815352448","https://pbs.twimg.com/media/GaO7EbObUAEdnwG.jpg","","in","","0","0","0","https://x.com/_CayoPerico/status/1847525959815352448","1401542802","_CayoPerico"
"1847456724002935126","Sat Oct 19 06:26:15 +0000 2024","0","@PngAdilnR4kyt saat dia di solo iya tapi saat dia mulai gubernur di jakarta terlihat dan saya tidak percaya dengan jokowi karena dia bagian dari oligarki sebagai pengusaha licik bukan bagian dari pejabat publik yang mengayomi rakyat tapi berbisnis dengan rakyat dengan undang2 yang mencekik","1847524646692016376","","PngAdilnR4kyt","in","Indonesia","0","0","0","https://x.com/Mfajarsultan/status/1847524646692016376","3315470514","Mfajarsultan"
"1847523645264220662","Sat Oct 19 06:22:17 +0000 2024","0","Warga Kehormatan Brimob Gubernur DKI Jakarta Anies Baswedan dianugerahi medali Loka Praja Samrakshana dan diangkat sebagai warga kehormatan Brimob oleh Polri di Depok. #LokaPrajaSamrakshana https://t.co/Qhbtuy7Ecg","1847523645264220662","https://pbs.twimg.com/media/GaO49lXacAAKG6Q.jpg","","in","Indonesia","0","0","0","https://x.com/rumi_sih/status/1847523645264220662","1815696733554569216","rumi_sih"
"1847523098318557453","Sat Oct 19 06:20:06 +0000 2024","0","Keren! Program Benyamin S Award yang diusung oleh paslon Gubernur dan Wakil Gubernur DKI Jakarta Pramono Anung dan Rano Karno dlm Pilkada 2024 dinilai sebagai langkah ideal untuk mengubah Jakarta menjadi Kota Global. #JakartaMenyala #pramdoelmenang https://t.co/IGqLOqpPkM","1847523098318557453","","","in","","0","0","0","https://x.com/wiwiagustin/status/1847523098318557453","1145245875083472896","wiwiagustin"
"1847522414131105866","Sat Oct 19 06:17:23 +0000 2024","20","Tak Gentar Lawan KIM-Plus Pramono-Rano Pede Menangi Pilkada Jakarta 2024 Calon Gubernur Jakarta nomor urut 3 @pramonoanung mengaku percaya diri bisa memenangi kontestasi Pilkada Jakarta 2024 melawan Ridwan Kamil-Suswono yang diusung 15 partai politik dan tergabung dalam Koalisi https://t.co/tW82C7kvNG","1847522414131105866","https://pbs.twimg.com/ext_tw_video_thumb/1847522032680128514/pu/img/Agda_4xLHZPdxHCA.jpg","","in","Jakarta, Indonesia","0","1","12","https://x.com/Mata_Netizen62/status/1847522414131105866","817971930103828480","Mata_Netizen62"
"1847068923025674502","Sat Oct 19 06:16:57 +0000 2024","0","@PngAdilnR4kyt Kalau Bukan Karena Demo : Aktivis Tidak Mungkin Jadi Anggota Dewan dan Komisaris BUMN Kalau Bukan Karena Demo : Aktivis Tidak Mungkin Jadi Komisaris BUMN Kalau Bukan Karena Demo : DKI Jakarta ga mungkin dipimpin Gubernur Asal-asalan Berterima kasihlah kalian kepadanya","1847522305674756115","","PngAdilnR4kyt","in","","0","0","0","https://x.com/KameraPeristiw1/status/1847522305674756115","1547117216042467330","KameraPeristiw1"
"1847520945587814479","Sat Oct 19 06:11:33 +0000 2024","0","Jadi Pj Gubernur Jakarta Teguh Setyabudi Akan Fokus Atasi Banjir hingga Siapkan Konsep Kota Global https://t.co/Qg37IRzDh9 https://t.co/zij7bTcxmH","1847520945587814479","https://pbs.twimg.com/media/GaO2gozbUAInsGj.jpg","","in","Jakarta","1","1","0","https://x.com/kompascom/status/1847520945587814479","23343960","kompascom"
"1847449363314069637","Sat Oct 19 06:06:45 +0000 2024","0","@kompascom Sudah dilakukan oleh Ahok sebagai gubernur Jakarta kemarin...... Telat opung","1847519736583901491","","kompascom","in","Lhokseumawe Aceh, Indonesia","0","0","0","https://x.com/Bintoro_andik/status/1847519736583901491","735818983","Bintoro_andik"
"1847518997870460949","Sat Oct 19 06:03:48 +0000 2024","0","Setelah mendengarkan keluh kesah pedagang pasar Munjul jika dia terpilih jadi gubernur Jakarta akan SIAPKAN DANA HIBAH UNTUK UMKM Setuju #JakartaMenyala dukung mas Pramono-Rano untuk menang https://t.co/0kM0kjpcGc","1847518997870460949","https://pbs.twimg.com/media/GaO0vDjbsAAs_Zb.jpg","","in","","0","0","0","https://x.com/abizaiden/status/1847518997870460949","1299377838462652416","abizaiden"
"1847516780337778902","Sat Oct 19 05:55:00 +0000 2024","3","Anggota DPRD DKI Jakarta dari Fraksi PKS Abdul Aziz berharap Pj Gubernur DKI Jakarta Teguh Setyabudi bikin gebrakan dalam pelayanan ke masyarakat Jakarta. https://t.co/FsrCPYbetM","1847516780337778902","","","in","","0","1","0","https://x.com/detikcom/status/1847516780337778902","69183155","detikcom"
"1847516577610297656","Sat Oct 19 05:54:11 +0000 2024","0","Komitmen mas @pramonoanung kalau terpilih jadi Gubernur Jakarta BANGUN SLB DI JAKARTA UTARA mari bantu wujudkan impian mulia ini dgn mendukung dan coblos 03 #JakartaMenyala #pramdoelmenang https://t.co/Wo61Gp7RgH","1847516577610297656","https://pbs.twimg.com/media/GaOyiPZacAAVQQD.jpg","","in","","0","0","0","https://x.com/cak_soleeh/status/1847516577610297656","1265976615663616002","cak_soleeh"
